date,city,temperature_c,rainfall_mm,weather_condition
2022-07-28,Benin,27.2,2.6,Cloudy
2022-07-29,Benin,24.1,8.9,Rainy
2022-07-30,Benin,28.6,1.4,Cloudy
2022-07-31,Benin,26.8,3.8,Rainy
2022-08-01,Benin,27.5,13.4,Rainy
2022-08-02,Benin,28.7,3.1,Rainy
2022-08-03,Benin,27.8,11.3,Rainy
2022-08-04,Benin,27.6,5.0,Rainy
2022-08-05,Benin,27.7,1.5,Cloudy
2022-08-06,Benin,26.2,0.0,Sunny
2022-08-07,Benin,27.5,4.3,Rainy
2022-08-08,Benin,25.8,4.2,Rainy
2022-08-09,Benin,27.7,14.6,Rainy
2022-08-10,Benin,28.5,0.0,Sunny
2022-08-11,Benin,27.4,12.1,Rainy
2022-08-12,Benin,25.0,7.8,Rainy
2022-08-13,Benin,26.6,10.8,Rainy
2022-08-14,Benin,27.6,0.6,Cloudy
2022-08-15,Benin,26.7,4.3,Rainy
2022-08-16,Benin,26.8,10.6,Rainy
2022-08-17,Benin,25.7,10.0,Rainy
2022-08-18,Benin,26.5,6.1,Rainy
2022-08-19,Benin,27.1,4.9,Rainy
2022-08-20,Benin,27.0,12.3,Rainy
2022-08-21,Benin,28.3,3.2,Rainy
2022-08-22,Benin,29.4,6.4,Rainy
2022-08-23,Benin,27.5,0.8,Cloudy
2022-08-24,Benin,26.3,1.6,Cloudy
2022-08-25,Benin,27.1,8.2,Rainy
2022-08-26,Benin,27.6,12.9,Rainy
2022-08-27,Benin,25.7,5.6,Rainy
2022-08-28,Benin,25.1,0.4,Cloudy
2022-08-29,Benin,28.9,2.7,Cloudy
2022-08-30,Benin,25.8,0.0,Sunny
2022-08-31,Benin,25.8,4.0,Rainy
2022-09-01,Benin,25.0,3.7,Rainy
2022-09-02,Benin,28.9,1.5,Cloudy
2022-09-03,Benin,25.6,0.0,Sunny
2022-09-04,Benin,25.3,7.7,Rainy
2022-09-05,Benin,27.1,9.8,Rainy
2022-09-06,Benin,30.0,0.0,Sunny
2022-09-07,Benin,27.6,0.0,Sunny
2022-09-08,Benin,28.2,3.6,Rainy
2022-09-09,Benin,27.0,0.0,Sunny
2022-09-10,Benin,26.4,5.4,Rainy
2022-09-11,Benin,29.0,1.0,Cloudy
2022-09-12,Benin,26.2,9.7,Rainy
2022-09-13,Benin,25.7,10.7,Rainy
2022-09-14,Benin,27.0,6.5,Rainy
2022-09-15,Benin,27.6,1.9,Cloudy
2022-09-16,Benin,27.6,1.1,Cloudy
2022-09-17,Benin,26.2,7.8,Rainy
2022-09-18,Benin,27.4,4.6,Rainy
2022-09-19,Benin,25.1,0.0,Sunny
2022-09-20,Benin,27.4,8.7,Rainy
2022-09-21,Benin,25.3,0.8,Cloudy
2022-09-22,Benin,27.2,5.6,Rainy
2022-09-23,Benin,24.6,5.8,Rainy
2022-09-24,Benin,26.1,13.2,Rainy
2022-09-25,Benin,27.4,7.1,Rainy
2022-09-26,Benin,27.7,0.0,Sunny
2022-09-27,Benin,29.9,0.0,Sunny
2022-09-28,Benin,28.2,8.1,Rainy
2022-09-29,Benin,26.3,8.3,Rainy
2022-09-30,Benin,26.5,1.6,Cloudy
2022-10-01,Benin,28.7,0.0,Sunny
2022-10-02,Benin,27.7,0.0,Sunny
2022-10-03,Benin,27.5,1.9,Cloudy
2022-10-04,Benin,27.1,0.6,Cloudy
2022-10-05,Benin,27.2,3.9,Rainy
2022-10-06,Benin,28.5,1.4,Cloudy
2022-10-07,Benin,29.0,0.0,Sunny
2022-10-08,Benin,29.3,1.7,Cloudy
2022-10-09,Benin,25.7,0.0,Sunny
2022-10-10,Benin,27.1,0.0,Sunny
2022-10-11,Benin,27.6,0.0,Sunny
2022-10-12,Benin,27.9,3.8,Rainy
2022-10-13,Benin,27.9,0.4,Cloudy
2022-10-14,Benin,28.6,0.0,Sunny
2022-10-15,Benin,29.3,2.0,Cloudy
2022-10-16,Benin,28.1,1.3,Cloudy
2022-10-17,Benin,31.1,2.9,Cloudy
2022-10-18,Benin,31.3,2.1,Cloudy
2022-10-19,Benin,25.8,0.5,Cloudy
2022-10-20,Benin,25.4,2.1,Cloudy
2022-10-21,Benin,29.1,0.0,Sunny
2022-10-22,Benin,27.0,1.3,Cloudy
2022-10-23,Benin,26.2,0.0,Sunny
2022-10-24,Benin,29.9,1.2,Cloudy
2022-10-25,Benin,27.2,0.0,Sunny
2022-10-26,Benin,29.3,0.0,Sunny
2022-10-27,Benin,30.8,2.7,Cloudy
2022-10-28,Benin,26.8,0.0,Sunny
2022-10-29,Benin,30.6,0.8,Cloudy
2022-10-30,Benin,27.2,1.1,Cloudy
2022-10-31,Benin,27.2,1.5,Cloudy
2022-11-01,Benin,27.9,2.8,Cloudy
2022-11-02,Benin,27.4,0.0,Sunny
2022-11-03,Benin,27.5,0.3,Cloudy
2022-11-04,Benin,27.9,2.3,Cloudy
2022-11-05,Benin,28.9,3.4,Rainy
2022-11-06,Benin,26.8,1.8,Cloudy
2022-11-07,Benin,29.1,0.0,Sunny
2022-11-08,Benin,27.7,0.0,Sunny
2022-11-09,Benin,29.4,0.6,Cloudy
2022-11-10,Benin,29.2,1.4,Cloudy
2022-11-11,Benin,27.7,0.0,Sunny
2022-11-12,Benin,25.9,0.0,Sunny
2022-11-13,Benin,27.2,5.6,Rainy
2022-11-14,Benin,26.1,0.0,Sunny
2022-11-15,Benin,29.4,5.7,Rainy
2022-11-16,Benin,28.4,1.6,Cloudy
2022-11-17,Benin,27.5,0.0,Sunny
2022-11-18,Benin,25.8,0.4,Cloudy
2022-11-19,Benin,27.2,0.8,Cloudy
2022-11-20,Benin,29.2,0.0,Sunny
2022-11-21,Benin,29.3,0.0,Sunny
2022-11-22,Benin,29.6,1.2,Cloudy
2022-11-23,Benin,27.3,1.1,Cloudy
2022-11-24,Benin,27.6,1.2,Cloudy
2022-11-25,Benin,29.1,0.8,Cloudy
2022-11-26,Benin,27.4,0.0,Sunny
2022-11-27,Benin,28.9,1.7,Cloudy
2022-11-28,Benin,26.2,2.7,Cloudy
2022-11-29,Benin,26.2,3.1,Rainy
2022-11-30,Benin,29.0,1.8,Cloudy
2022-12-01,Benin,27.4,2.2,Cloudy
2022-12-02,Benin,29.6,2.2,Cloudy
2022-12-03,Benin,27.0,1.5,Cloudy
2022-12-04,Benin,29.7,5.4,Rainy
2022-12-05,Benin,27.7,2.7,Cloudy
2022-12-06,Benin,29.7,0.0,Sunny
2022-12-07,Benin,30.7,0.0,Sunny
2022-12-08,Benin,29.2,1.6,Cloudy
2022-12-09,Benin,28.1,6.1,Rainy
2022-12-10,Benin,27.5,0.4,Cloudy
2022-12-11,Benin,30.0,2.5,Cloudy
2022-12-12,Benin,29.9,1.2,Cloudy
2022-12-13,Benin,28.5,4.8,Rainy
2022-12-14,Benin,26.7,0.8,Cloudy
2022-12-15,Benin,29.2,0.6,Cloudy
2022-12-16,Benin,27.1,2.2,Cloudy
2022-12-17,Benin,30.0,0.7,Cloudy
2022-12-18,Benin,27.7,0.0,Sunny
2022-12-19,Benin,27.6,3.2,Rainy
2022-12-20,Benin,28.1,0.0,Sunny
2022-12-21,Benin,28.4,3.1,Rainy
2022-12-22,Benin,27.2,0.0,Sunny
2022-12-23,Benin,31.3,0.0,Sunny
2022-12-24,Benin,27.5,1.5,Cloudy
2022-12-25,Benin,27.6,0.9,Cloudy
2022-12-26,Benin,28.9,0.0,Sunny
2022-12-27,Benin,26.1,1.1,Cloudy
2022-12-28,Benin,27.4,1.3,Cloudy
2022-12-29,Benin,28.3,0.0,Sunny
2022-12-30,Benin,29.9,0.0,Cloudy
2022-12-31,Benin,26.7,1.4,Cloudy
2023-01-01,Benin,30.2,3.4,Rainy
2023-01-02,Benin,30.4,3.3,Rainy
2023-01-03,Benin,28.6,1.3,Cloudy
2023-01-04,Benin,28.3,1.2,Cloudy
2023-01-05,Benin,29.8,0.7,Cloudy
2023-01-06,Benin,29.8,2.5,Cloudy
2023-01-07,Benin,27.6,0.0,Sunny
2023-01-08,Benin,29.9,0.0,Sunny
2023-01-09,Benin,30.1,0.9,Cloudy
2023-01-10,Benin,27.9,0.0,Sunny
2023-01-11,Benin,26.1,0.0,Sunny
2023-01-12,Benin,30.0,1.3,Cloudy
2023-01-13,Benin,30.3,0.0,Sunny
2023-01-14,Benin,30.0,1.8,Cloudy
2023-01-15,Benin,28.1,1.2,Cloudy
2023-01-16,Benin,31.0,0.0,Cloudy
2023-01-17,Benin,31.6,0.1,Cloudy
2023-01-18,Benin,28.7,2.1,Cloudy
2023-01-19,Benin,33.0,1.2,Cloudy
2023-01-20,Benin,31.0,0.0,Sunny
2023-01-21,Benin,28.1,1.3,Cloudy
2023-01-22,Benin,30.5,0.3,Cloudy
2023-01-23,Benin,30.9,0.0,Sunny
2023-01-24,Benin,28.6,3.1,Rainy
2023-01-25,Benin,31.6,0.0,Sunny
2023-01-26,Benin,32.6,0.4,Cloudy
2023-01-27,Benin,30.1,0.8,Cloudy
2023-01-28,Benin,30.8,1.5,Cloudy
2023-01-29,Benin,30.4,0.0,Sunny
2023-01-30,Benin,27.5,3.3,Rainy
2023-01-31,Benin,29.2,0.9,Cloudy
2023-02-01,Benin,30.5,4.3,Rainy
2023-02-02,Benin,30.2,0.2,Cloudy
2023-02-03,Benin,29.2,0.9,Cloudy
2023-02-04,Benin,28.6,1.1,Cloudy
2023-02-05,Benin,29.9,4.3,Rainy
2023-02-06,Benin,29.9,0.0,Sunny
2023-02-07,Benin,34.0,2.9,Cloudy
2023-02-08,Benin,33.1,0.0,Sunny
2023-02-09,Benin,29.7,2.3,Cloudy
2023-02-10,Benin,30.8,1.6,Cloudy
2023-02-11,Benin,26.7,0.0,Sunny
2023-02-12,Benin,32.3,4.4,Rainy
2023-02-13,Benin,29.8,3.8,Rainy
2023-02-14,Benin,28.5,0.0,Sunny
2023-02-15,Benin,28.3,0.0,Sunny
2023-02-16,Benin,31.1,0.0,Sunny
2023-02-17,Benin,33.4,1.9,Cloudy
2023-02-18,Benin,31.6,2.0,Cloudy
2023-02-19,Benin,31.8,0.0,Sunny
2023-02-20,Benin,32.2,1.3,Cloudy
2023-02-21,Benin,31.8,0.0,Sunny
2023-02-22,Benin,30.3,1.3,Cloudy
2023-02-23,Benin,29.1,1.6,Cloudy
2023-02-24,Benin,32.3,0.0,Sunny
2023-02-25,Benin,31.4,0.0,Sunny
2023-02-26,Benin,33.2,2.6,Cloudy
2023-02-27,Benin,32.6,2.3,Cloudy
2023-02-28,Benin,30.6,2.6,Cloudy
2023-03-01,Benin,29.8,0.0,Sunny
2023-03-02,Benin,30.7,0.0,Sunny
2023-03-03,Benin,28.3,2.3,Cloudy
2023-03-04,Benin,29.6,3.1,Rainy
2023-03-05,Benin,28.8,0.1,Cloudy
2023-03-06,Benin,31.7,1.6,Cloudy
2023-03-07,Benin,27.8,1.5,Cloudy
2023-03-08,Benin,32.2,0.0,Cloudy
2023-03-09,Benin,30.9,0.0,Sunny
2023-03-10,Benin,29.8,3.2,Rainy
2023-03-11,Benin,30.3,3.6,Rainy
2023-03-12,Benin,30.6,5.4,Rainy
2023-03-13,Benin,27.7,0.6,Cloudy
2023-03-14,Benin,28.4,0.0,Sunny
2023-03-15,Benin,28.5,1.3,Cloudy
2023-03-16,Benin,30.3,1.9,Cloudy
2023-03-17,Benin,28.3,0.4,Cloudy
2023-03-18,Benin,28.6,2.9,Cloudy
2023-03-19,Benin,28.7,0.6,Cloudy
2023-03-20,Benin,30.8,0.0,Sunny
2023-03-21,Benin,31.0,4.2,Rainy
2023-03-22,Benin,30.3,2.8,Cloudy
2023-03-23,Benin,26.9,0.1,Cloudy
2023-03-24,Benin,30.3,0.0,Sunny
2023-03-25,Benin,30.3,3.1,Rainy
2023-03-26,Benin,27.2,0.0,Sunny
2023-03-27,Benin,30.3,1.9,Cloudy
2023-03-28,Benin,31.1,1.2,Cloudy
2023-03-29,Benin,30.7,2.8,Cloudy
2023-03-30,Benin,29.4,0.0,Sunny
2023-03-31,Benin,29.7,1.4,Cloudy
2023-04-01,Benin,28.0,3.0,Rainy
2023-04-02,Benin,29.6,5.8,Rainy
2023-04-03,Benin,28.7,0.0,Sunny
2023-04-04,Benin,29.0,0.1,Cloudy
2023-04-05,Benin,30.5,3.5,Rainy
2023-04-06,Benin,27.5,4.7,Rainy
2023-04-07,Benin,30.9,8.2,Rainy
2023-04-08,Benin,29.3,0.0,Sunny
2023-04-09,Benin,31.4,1.9,Cloudy
2023-04-10,Benin,30.4,3.4,Rainy
2023-04-11,Benin,30.3,11.5,Rainy
2023-04-12,Benin,30.0,8.8,Rainy
2023-04-13,Benin,28.9,2.8,Cloudy
2023-04-14,Benin,29.2,3.3,Rainy
2023-04-15,Benin,32.7,0.0,Cloudy
2023-04-16,Benin,30.5,7.6,Rainy
2023-04-17,Benin,29.3,12.4,Rainy
2023-04-18,Benin,29.4,1.8,Cloudy
2023-04-19,Benin,29.4,4.1,Rainy
2023-04-20,Benin,29.8,9.1,Rainy
2023-04-21,Benin,27.7,11.0,Rainy
2023-04-22,Benin,28.6,7.2,Rainy
2023-04-23,Benin,29.9,6.8,Rainy
2023-04-24,Benin,28.8,2.6,Cloudy
2023-04-25,Benin,28.6,12.8,Rainy
2023-04-26,Benin,27.7,1.4,Cloudy
2023-04-27,Benin,27.9,5.7,Rainy
2023-04-28,Benin,26.7,0.0,Sunny
2023-04-29,Benin,28.6,0.0,Sunny
2023-04-30,Benin,27.2,0.0,Sunny
2023-05-01,Benin,27.7,8.7,Rainy
2023-05-02,Benin,30.4,14.6,Rainy
2023-05-03,Benin,31.8,8.9,Rainy
2023-05-04,Benin,30.5,5.7,Rainy
2023-05-05,Benin,29.8,14.7,Rainy
2023-05-06,Benin,29.6,10.8,Rainy
2023-05-07,Benin,27.6,1.7,Cloudy
2023-05-08,Benin,29.5,5.7,Rainy
2023-05-09,Benin,28.1,17.0,Rainy
2023-05-10,Benin,29.3,2.8,Cloudy
2023-05-11,Benin,29.2,5.1,Rainy
2023-05-12,Benin,29.3,0.0,Sunny
2023-05-13,Benin,30.9,11.7,Rainy
2023-05-14,Benin,31.2,6.6,Rainy
2023-05-15,Benin,30.0,0.7,Cloudy
2023-05-16,Benin,30.2,6.3,Rainy
2023-05-17,Benin,28.3,9.3,Rainy
2023-05-18,Benin,30.4,5.3,Rainy
2023-05-19,Benin,29.7,0.0,Sunny
2023-05-20,Benin,30.9,0.5,Cloudy
2023-05-21,Benin,27.9,5.3,Rainy
2023-05-22,Benin,30.7,10.6,Rainy
2023-05-23,Benin,29.0,8.9,Rainy
2023-05-24,Benin,26.5,1.4,Cloudy
2023-05-25,Benin,28.0,11.3,Rainy
2023-05-26,Benin,30.0,5.9,Rainy
2023-05-27,Benin,29.4,12.8,Rainy
2023-05-28,Benin,28.7,0.0,Sunny
2023-05-29,Benin,30.6,5.9,Rainy
2023-05-30,Benin,30.4,4.8,Rainy
2023-05-31,Benin,27.7,7.0,Rainy
2023-06-01,Benin,29.0,5.9,Rainy
2023-06-02,Benin,31.4,0.0,Sunny
2023-06-03,Benin,29.4,0.9,Cloudy
2023-06-04,Benin,25.1,4.8,Rainy
2023-06-05,Benin,29.0,8.1,Rainy
2023-06-06,Benin,28.7,0.0,Sunny
2023-06-07,Benin,27.8,11.6,Rainy
2023-06-08,Benin,27.7,12.9,Rainy
2023-06-09,Benin,30.6,3.4,Rainy
2023-06-10,Benin,27.9,10.2,Rainy
2023-06-11,Benin,28.6,0.0,Sunny
2023-06-12,Benin,29.8,7.1,Rainy
2023-06-13,Benin,30.7,6.7,Rainy
2023-06-14,Benin,28.2,11.3,Rainy
2023-06-15,Benin,31.1,6.2,Rainy
2023-06-16,Benin,29.1,0.0,Sunny
2023-06-17,Benin,28.1,8.8,Rainy
2023-06-18,Benin,28.2,0.0,Sunny
2023-06-19,Benin,34.2,0.0,Sunny
2023-06-20,Benin,32.4,3.5,Rainy
2023-06-21,Benin,28.9,1.6,Cloudy
2023-06-22,Benin,30.2,0.0,Sunny
2023-06-23,Benin,26.2,13.1,Rainy
2023-06-24,Benin,27.8,8.7,Rainy
2023-06-25,Benin,27.4,8.5,Rainy
2023-06-26,Benin,31.5,2.4,Cloudy
2023-06-27,Benin,26.1,13.4,Rainy
2023-06-28,Benin,30.4,2.6,Cloudy
2023-06-29,Benin,28.7,0.0,Sunny
2023-06-30,Benin,31.1,2.3,Cloudy
2023-07-01,Benin,24.9,6.1,Rainy
2023-07-02,Benin,25.7,0.0,Sunny
2023-07-03,Benin,26.4,5.4,Rainy
2023-07-04,Benin,24.9,11.9,Rainy
2023-07-05,Benin,28.0,3.2,Rainy
2023-07-06,Benin,25.6,4.6,Rainy
2023-07-07,Benin,28.3,8.7,Rainy
2023-07-08,Benin,28.6,2.6,Cloudy
2023-07-09,Benin,22.6,11.2,Rainy
2023-07-10,Benin,26.7,8.3,Rainy
2023-07-11,Benin,29.5,17.2,Rainy
2023-07-12,Benin,26.0,5.7,Rainy
2023-07-13,Benin,29.1,0.8,Cloudy
2023-07-14,Benin,26.1,2.1,Cloudy
2023-07-15,Benin,27.0,3.9,Rainy
2023-07-16,Benin,26.1,0.2,Cloudy
2023-07-17,Benin,28.2,11.7,Rainy
2023-07-18,Benin,29.2,2.6,Cloudy
2023-07-19,Benin,28.3,6.2,Rainy
2023-07-20,Benin,26.1,8.7,Rainy
2023-07-21,Benin,26.1,3.1,Rainy
2023-07-22,Benin,24.9,2.7,Cloudy
2023-07-23,Benin,27.4,12.8,Rainy
2023-07-24,Benin,26.5,0.0,Sunny
2023-07-25,Benin,29.2,2.5,Cloudy
2023-07-26,Benin,24.4,5.7,Rainy
2023-07-27,Benin,26.5,16.5,Rainy
2023-07-28,Benin,27.7,4.3,Rainy
2023-07-29,Benin,25.6,6.7,Rainy
2023-07-30,Benin,29.2,6.6,Rainy
2023-07-31,Benin,25.7,7.7,Rainy
2023-08-01,Benin,26.9,7.2,Rainy
2023-08-02,Benin,26.5,3.1,Rainy
2023-08-03,Benin,26.4,9.7,Rainy
2023-08-04,Benin,26.4,2.7,Cloudy
2023-08-05,Benin,25.6,7.3,Rainy
2023-08-06,Benin,27.5,2.8,Cloudy
2023-08-07,Benin,25.9,14.4,Rainy
2023-08-08,Benin,24.2,7.5,Rainy
2023-08-09,Benin,28.9,0.0,Sunny
2023-08-10,Benin,28.2,3.9,Rainy
2023-08-11,Benin,27.4,3.4,Rainy
2023-08-12,Benin,28.6,6.8,Rainy
2023-08-13,Benin,27.2,0.5,Cloudy
2023-08-14,Benin,29.8,5.0,Rainy
2023-08-15,Benin,30.4,14.6,Rainy
2023-08-16,Benin,24.3,1.7,Cloudy
2023-08-17,Benin,25.4,4.8,Rainy
2023-08-18,Benin,27.3,6.1,Rainy
2023-08-19,Benin,28.6,12.5,Rainy
2023-08-20,Benin,28.5,2.2,Cloudy
2023-08-21,Benin,25.8,5.0,Rainy
2023-08-22,Benin,27.6,4.1,Rainy
2023-08-23,Benin,25.0,8.4,Rainy
2023-08-24,Benin,26.4,2.9,Cloudy
2023-08-25,Benin,26.9,3.8,Rainy
2023-08-26,Benin,26.5,0.0,Sunny
2023-08-27,Benin,26.8,8.5,Rainy
2023-08-28,Benin,27.4,9.7,Rainy
2023-08-29,Benin,25.9,0.0,Sunny
2023-08-30,Benin,26.6,1.9,Cloudy
2023-08-31,Benin,26.2,6.1,Rainy
2023-09-01,Benin,26.2,0.0,Sunny
2023-09-02,Benin,26.2,6.7,Rainy
2023-09-03,Benin,28.0,8.3,Rainy
2023-09-04,Benin,27.6,4.2,Rainy
2023-09-05,Benin,27.6,4.8,Rainy
2023-09-06,Benin,27.2,0.3,Cloudy
2023-09-07,Benin,27.1,6.9,Rainy
2023-09-08,Benin,27.5,0.0,Sunny
2023-09-09,Benin,27.1,0.0,Sunny
2023-09-10,Benin,27.3,1.5,Cloudy
2023-09-11,Benin,29.6,5.6,Rainy
2023-09-12,Benin,28.2,15.6,Rainy
2023-09-13,Benin,25.8,7.2,Rainy
2023-09-14,Benin,25.2,6.7,Rainy
2023-09-15,Benin,29.6,1.9,Cloudy
2023-09-16,Benin,25.7,4.5,Rainy
2023-09-17,Benin,30.1,8.9,Rainy
2023-09-18,Benin,25.6,12.3,Rainy
2023-09-19,Benin,24.5,15.7,Rainy
2023-09-20,Benin,28.3,13.8,Rainy
2023-09-21,Benin,24.5,5.8,Rainy
2023-09-22,Benin,26.8,0.0,Sunny
2023-09-23,Benin,25.1,7.5,Rainy
2023-09-24,Benin,27.9,11.5,Rainy
2023-09-25,Benin,26.2,4.3,Rainy
2023-09-26,Benin,24.9,12.7,Rainy
2023-09-27,Benin,27.1,8.6,Rainy
2023-09-28,Benin,28.1,12.3,Rainy
2023-09-29,Benin,25.8,8.5,Rainy
2023-09-30,Benin,27.0,15.5,Rainy
2023-10-01,Benin,26.7,3.3,Rainy
2023-10-02,Benin,28.5,1.6,Cloudy
2023-10-03,Benin,28.1,3.7,Rainy
2023-10-04,Benin,28.4,0.0,Sunny
2023-10-05,Benin,29.8,3.1,Rainy
2023-10-06,Benin,28.9,0.0,Sunny
2023-10-07,Benin,26.5,0.0,Sunny
2023-10-08,Benin,28.7,0.0,Sunny
2023-10-09,Benin,25.4,3.5,Rainy
2023-10-10,Benin,29.2,0.3,Cloudy
2023-10-11,Benin,27.8,0.0,Sunny
2023-10-12,Benin,29.4,0.0,Sunny
2023-10-13,Benin,28.5,0.0,Sunny
2023-10-14,Benin,29.5,0.0,Sunny
2023-10-15,Benin,25.9,0.3,Cloudy
2023-10-16,Benin,27.1,3.1,Rainy
2023-10-17,Benin,27.4,3.7,Rainy
2023-10-18,Benin,28.5,2.8,Cloudy
2023-10-19,Benin,28.0,3.5,Rainy
2023-10-20,Benin,26.3,1.2,Cloudy
2023-10-21,Benin,27.4,3.8,Rainy
2023-10-22,Benin,30.2,1.0,Cloudy
2023-10-23,Benin,26.1,1.9,Cloudy
2023-10-24,Benin,25.5,4.3,Rainy
2023-10-25,Benin,27.3,0.9,Cloudy
2023-10-26,Benin,27.0,0.0,Sunny
2023-10-27,Benin,29.1,0.7,Cloudy
2023-10-28,Benin,28.1,0.0,Sunny
2023-10-29,Benin,29.3,2.9,Cloudy
2023-10-30,Benin,27.7,3.5,Rainy
2023-10-31,Benin,27.8,2.6,Cloudy
2023-11-01,Benin,25.6,1.7,Cloudy
2023-11-02,Benin,27.6,1.3,Cloudy
2023-11-03,Benin,28.2,1.3,Cloudy
2023-11-04,Benin,28.9,0.0,Sunny
2023-11-05,Benin,28.9,3.5,Rainy
2023-11-06,Benin,25.9,0.0,Sunny
2023-11-07,Benin,26.9,0.0,Sunny
2023-11-08,Benin,27.3,3.1,Rainy
2023-11-09,Benin,30.2,1.2,Cloudy
2023-11-10,Benin,27.5,2.6,Cloudy
2023-11-11,Benin,24.5,0.0,Sunny
2023-11-12,Benin,24.5,0.0,Sunny
2023-11-13,Benin,26.8,4.0,Rainy
2023-11-14,Benin,23.9,0.2,Cloudy
2023-11-15,Benin,28.9,1.8,Cloudy
2023-11-16,Benin,30.2,1.3,Cloudy
2023-11-17,Benin,28.6,0.0,Sunny
2023-11-18,Benin,26.5,0.0,Sunny
2023-11-19,Benin,28.9,1.7,Cloudy
2023-11-20,Benin,28.5,0.0,Sunny
2023-11-21,Benin,26.5,1.4,Cloudy
2023-11-22,Benin,27.0,0.0,Sunny
2023-11-23,Benin,27.2,0.0,Sunny
2023-11-24,Benin,26.7,0.0,Sunny
2023-11-25,Benin,28.7,4.1,Rainy
2023-11-26,Benin,27.9,1.4,Cloudy
2023-11-27,Benin,28.8,1.7,Cloudy
2023-11-28,Benin,26.7,4.4,Rainy
2023-11-29,Benin,26.9,2.3,Cloudy
2023-11-30,Benin,28.8,0.0,Sunny
2023-12-01,Benin,27.5,1.1,Cloudy
2023-12-02,Benin,28.2,1.6,Cloudy
2023-12-03,Benin,29.1,1.0,Cloudy
2023-12-04,Benin,28.5,0.9,Cloudy
2023-12-05,Benin,26.5,1.1,Cloudy
2023-12-06,Benin,29.1,3.2,Rainy
2023-12-07,Benin,28.8,3.7,Rainy
2023-12-08,Benin,28.6,2.7,Cloudy
2023-12-09,Benin,29.4,0.6,Cloudy
2023-12-10,Benin,29.1,0.0,Sunny
2023-12-11,Benin,28.5,2.2,Cloudy
2023-12-12,Benin,29.6,2.6,Cloudy
2023-12-13,Benin,29.6,0.8,Cloudy
2023-12-14,Benin,27.5,0.5,Cloudy
2023-12-15,Benin,28.4,0.0,Sunny
2023-12-16,Benin,30.0,1.1,Cloudy
2023-12-17,Benin,27.4,0.0,Sunny
2023-12-18,Benin,27.9,0.6,Cloudy
2023-12-19,Benin,26.7,0.0,Sunny
2023-12-20,Benin,28.0,0.0,Sunny
2023-12-21,Benin,28.9,0.0,Sunny
2023-12-22,Benin,28.2,3.4,Rainy
2023-12-23,Benin,27.9,1.7,Cloudy
2023-12-24,Benin,28.4,1.0,Cloudy
2023-12-25,Benin,27.9,0.0,Sunny
2023-12-26,Benin,28.2,0.4,Cloudy
2023-12-27,Benin,30.3,2.6,Cloudy
2023-12-28,Benin,25.8,0.0,Sunny
2023-12-29,Benin,27.8,0.2,Cloudy
2023-12-30,Benin,27.7,2.3,Cloudy
2023-12-31,Benin,28.5,1.6,Cloudy
2024-01-01,Benin,32.2,0.0,Sunny
2024-01-02,Benin,30.2,0.0,Sunny
2024-01-03,Benin,32.2,0.0,Sunny
2024-01-04,Benin,26.8,1.6,Cloudy
2024-01-05,Benin,31.7,2.5,Cloudy
2024-01-06,Benin,28.8,4.0,Rainy
2024-01-07,Benin,28.2,3.6,Rainy
2024-01-08,Benin,28.4,0.3,Cloudy
2024-01-09,Benin,31.0,0.0,Sunny
2024-01-10,Benin,32.2,0.3,Cloudy
2024-01-11,Benin,30.2,3.3,Rainy
2024-01-12,Benin,28.8,3.1,Rainy
2024-01-13,Benin,32.5,0.0,Sunny
2024-01-14,Benin,32.1,0.0,Sunny
2024-01-15,Benin,30.6,0.0,Sunny
2024-01-16,Benin,31.4,2.7,Cloudy
2024-01-17,Benin,33.1,3.8,Rainy
2024-01-18,Benin,29.8,0.0,Sunny
2024-01-19,Benin,30.8,0.9,Cloudy
2024-01-20,Benin,32.3,0.0,Sunny
2024-01-21,Benin,33.3,2.1,Cloudy
2024-01-22,Benin,28.8,2.5,Cloudy
2024-01-23,Benin,31.9,1.2,Cloudy
2024-01-24,Benin,27.4,0.4,Cloudy
2024-01-25,Benin,31.6,2.0,Cloudy
2024-01-26,Benin,29.8,3.6,Rainy
2024-01-27,Benin,31.1,2.6,Cloudy
2024-01-28,Benin,29.4,0.0,Sunny
2024-01-29,Benin,27.5,0.5,Cloudy
2024-01-30,Benin,31.4,0.6,Cloudy
2024-01-31,Benin,30.7,3.2,Rainy
2024-02-01,Benin,30.6,1.9,Cloudy
2024-02-02,Benin,28.0,0.4,Cloudy
2024-02-03,Benin,32.6,1.2,Cloudy
2024-02-04,Benin,32.8,0.0,Sunny
2024-02-05,Benin,30.4,0.2,Cloudy
2024-02-06,Benin,30.9,2.8,Cloudy
2024-02-07,Benin,30.9,3.1,Rainy
2024-02-08,Benin,30.0,0.6,Cloudy
2024-02-09,Benin,27.4,2.3,Cloudy
2024-02-10,Benin,30.3,0.9,Cloudy
2024-02-11,Benin,29.7,0.9,Cloudy
2024-02-12,Benin,29.6,0.0,Sunny
2024-02-13,Benin,30.4,2.0,Cloudy
2024-02-14,Benin,28.8,0.2,Cloudy
2024-02-15,Benin,29.7,1.0,Cloudy
2024-02-16,Benin,29.8,2.3,Cloudy
2024-02-17,Benin,27.5,0.0,Sunny
2024-02-18,Benin,30.3,0.0,Sunny
2024-02-19,Benin,31.3,3.3,Rainy
2024-02-20,Benin,30.4,0.0,Sunny
